Questions,Category
"I have no patience for your stupidity.",insults
"Do you have any plans for the weekend?",personal_interaction
"How are things with your family?",personal_interaction
"What's your favorite way to relax after work?",personal_interaction
"Do you find yourself busy these days?",personal_interaction
"What's something positive that happened to you this week?",personal_interaction
"Have you been keeping up with any series?",casual_conversation
"What's the best meal you've cooked recently?",casual_conversation
"Do you have any pets?",casual_conversation
"What's your go-to snack?",casual_conversation
"Do you enjoy traveling?",casual_conversation
"I see what you mean, that makes sense.",contextual_generic
"That's a good perspective, thanks for sharing.",contextual_generic
"I hadn’t thought of it like that before.",contextual_generic
"That's really useful information.",contextual_generic
"Your insight is appreciated.",contextual_generic
"You're so damn irritating.",insults
"You seriously need to just stop.",insults
"Nobody gives a sh*t about what you think.",insults
"You're not even close to being smart.",insults
"You're just a headache to deal with.",insults
"Nobody respects anything you say.",insults
"Why are you such a burden?",insults
"You're always in the way.",insults
"Your stupidity amazes me.",insults
"Why do you always make things worse?",insults
"What have you been up to lately?",personal_interaction
"Do you like to keep a journal?",personal_interaction
"How's your current project coming along?",personal_interaction
"Do you feel like you’re achieving your goals?",personal_interaction
"What's the most recent goal you've accomplished?",personal_interaction
"Do you enjoy live theater performances?",casual_conversation
"What's the best trip you've ever taken?",casual_conversation
"Do you enjoy board games or card games?",casual_conversation
"Do you have a favorite artist?",casual_conversation
"What's your favorite TV show of all time?",casual_conversation
"That's quite an insightful thought.",contextual_generic
"You bring an interesting angle to the conversation.",contextual_generic
"Thanks for your perspective.",contextual_generic
"I appreciate the point you're making.",contextual_generic
"You make a very valid argument.",contextual_generic
"You're a complete waste of time.",insults
"Nobody even likes talking to you.",insults
"You're a pathetic excuse for a person.",insults
"Why are you always this useless?",insults
"You add absolutely no value.",insults
"You're nothing but a problem.",insults
"Honestly, just go away.",insults
"Why do you have to be such an idiot?",insults
"You're always dragging everyone down.",insults
"You're not as important as you think.",insults
"Have you had any new experiences lately?",personal_interaction
"Do you have a favorite book you've read this year?",personal_interaction
"How do you usually spend your mornings?",personal_interaction
"Do you ever do any volunteer work?",personal_interaction
"What's the most rewarding part of your day?",personal_interaction
"Do you prefer watching movies at home or in a theater?",casual_conversation
"What's your favorite thing about spring?",casual_conversation
"Do you like working out in a gym or outdoors?",casual_conversation
"Do you have any travel plans coming up?",casual_conversation
"What's your favorite food to cook?",casual_conversation
"That's a really thoughtful approach.",contextual_generic
"I agree with a lot of what you said.",contextual_generic
"You’ve given me something to think about.",contextual_generic
"Your input is valuable, thank you.",contextual_generic
"That's a great perspective, and I appreciate it.",contextual_generic
"You’re honestly pathetic.",insults
"You're a total loser.",insults
"You've got nothing to offer.",insults
"Nobody gives a damn about you.",insults
"You’re always in the way.",insults
"You're such a drain on everyone.",insults
"I can't believe you’re this clueless.",insults
"You're always causing problems.",insults
"Everyone here is better off without you.",insults
"You're just sad and useless.",insults
"Have you been to any new restaurants recently?",casual_conversation
"What's your favorite season of the year?",casual_conversation
"Do you prefer reading books or watching movies?",casual_conversation
"What's your favorite way to spend a lazy day?",casual_conversation
"Have you tried any new recipes lately?",casual_conversation
"Do you like trying out different cuisines?",casual_conversation
"What's your favorite genre of music?",casual_conversation
"Have you ever gone skydiving or done anything extreme?",casual_conversation
"What's the most memorable concert you've attended?",casual_conversation
"Do you like exploring new cities on foot or by car?",casual_conversation
"Have you ever attended a festival?",casual_conversation
"What's your favorite board game to play with friends?",casual_conversation
"Do you have a favorite ice cream flavor?",casual_conversation
"Do you prefer beaches or mountains for a vacation?",casual_conversation
"Have you ever met someone famous?",casual_conversation
"What's your favorite podcast to listen to?",casual_conversation
"Do you like painting or drawing as a hobby?",casual_conversation
"Have you watched any documentaries lately?",casual_conversation
"Do you enjoy solving puzzles or riddles?",casual_conversation
"What's the best piece of advice you've ever received?",casual_conversation
"That’s definitely something to keep in mind.",contextual_generic
"I see where you're coming from, and it makes sense.",contextual_generic
"That's a unique way of looking at things.",contextual_generic
"Thanks for bringing that up, it's important.",contextual_generic
"I think you’ve got a point there.",contextual_generic
"I appreciate your honesty about that.",contextual_generic
"That's a perspective I hadn’t considered before.",contextual_generic
"I understand your viewpoint, even if I hadn't thought of it myself.",contextual_generic
"That's something worth considering for the future.",contextual_generic
"I hadn't really thought about it that way.",contextual_generic
"You bring a very different perspective, which is refreshing.",contextual_generic
"That’s a fair point, I think I agree with you.",contextual_generic
"I think what you’re saying is really insightful.",contextual_generic
"Thanks for shedding some light on that.",contextual_generic
"That's definitely an interesting angle.",contextual_generic
"Your point of view adds value to the discussion.",contextual_generic
"I can tell you've given this a lot of thought.",contextual_generic
"That’s an observation I can appreciate.",contextual_generic
"I think you've articulated that really well.",contextual_generic
"You’ve raised a good question, something we should discuss further.",contextual_generic
"What's something you’re proud of from this year?",personal_interaction
"How do you like to stay active?",personal_interaction
"Is there a project you're currently working on?",personal_interaction
"Do you have any role models you look up to?",personal_interaction
"How do you like to spend time with your friends?",personal_interaction
"Are you someone who likes routine or spontaneity?",personal_interaction
"What's one thing you want to achieve this year?",personal_interaction
"Have you ever taken a course just for fun?",personal_interaction
"Do you have any siblings? How do you get along with them?",personal_interaction
"What's your favorite way to celebrate special occasions?",personal_interaction
"How do you usually deal with stress?",personal_interaction
"What's your favorite way to treat yourself after a tough day?",personal_interaction
"Are there any skills you’d like to learn?",personal_interaction
"How do you feel about public speaking?",personal_interaction
"Do you believe in lifelong learning?",personal_interaction
"How do you stay motivated during tough times?",personal_interaction
"What's something you wish more people understood about you?",personal_interaction
"How do you usually start your mornings?",personal_interaction
"Is there a habit you've developed recently that you're proud of?",personal_interaction
"What's the best compliment you've ever received?",personal_interaction
"What's the most recent movie you watched?",casual_conversation
"Do you like cooking or baking more?",casual_conversation
"What's your favorite way to spend a rainy day?",casual_conversation
"Do you have a favorite coffee shop?",casual_conversation
"What's the last book you read that you couldn't put down?",casual_conversation
"Have you ever taken up a new hobby just for fun?",casual_conversation
"What's the best vacation you've ever been on?",casual_conversation
"Do you have a favorite local restaurant?",casual_conversation
"Are you into any sports?",casual_conversation
"Do you prefer cats, dogs, or some other kind of pet?",casual_conversation
"What's your favorite way to de-stress after a busy week?",casual_conversation
"Do you enjoy traveling for adventure or relaxation?",casual_conversation
"Have you ever met someone who really inspired you?",casual_conversation
"Do you prefer watching movies alone or with friends?",casual_conversation
"What's your favorite outdoor activity?",casual_conversation
"Have you ever tried painting or drawing?",casual_conversation
"Do you enjoy board games or card games more?",casual_conversation
"What's the best concert you've ever attended?",casual_conversation
"Are you a morning person or a night owl?",casual_conversation
"What's the one food you could eat every day?",casual_conversation
"That's definitely worth thinking more about.",contextual_generic
"I see your point, and I can understand that perspective.",contextual_generic
"Thanks for sharing that, it’s very interesting.",contextual_generic
"I hadn’t looked at it that way before, but it makes sense.",contextual_generic
"You've really given me a new perspective to consider.",contextual_generic
"I can see how that could be important.",contextual_generic
"I value your thoughts on this matter.",contextual_generic
"That’s something I hadn’t thought of, but it makes a lot of sense.",contextual_generic
"I completely understand where you're coming from.",contextual_generic
"That’s a valid point, I think it’s worth discussing more.",contextual_generic
"Thanks for adding that insight, it helps complete the picture.",contextual_generic
"I never realized that before; I appreciate you pointing it out.",contextual_generic
"You always bring interesting thoughts to the conversation.",contextual_generic
"I appreciate your perspective—it’s refreshing.",contextual_generic
"That's something to take into account moving forward.",contextual_generic
"I see what you’re saying, and I agree it’s important.",contextual_generic
"That's a good observation; it makes sense now.",contextual_generic
"I appreciate how you explained that; it really adds context.",contextual_generic
"Thanks for elaborating on that; I hadn’t thought about it in detail before.",contextual_generic
"You’ve made a great contribution to the discussion.",contextual_generic
"What’s a goal you're working on right now?",personal_interaction
"Do you prefer spending time indoors or outdoors?",personal_interaction
"How do you stay positive during difficult times?",personal_interaction
"Is there a place you feel most at peace?",personal_interaction
"What's something you've recently done that made you happy?",personal_interaction
"Do you have a favorite childhood memory?",personal_interaction
"How do you usually spend your weekends?",personal_interaction
"What's one thing you've learned this year?",personal_interaction
"Do you enjoy meeting new people?",personal_interaction
"What's something that motivates you each day?",personal_interaction
"Do you like making plans, or do you prefer being spontaneous?",personal_interaction
"How do you handle stressful situations?",personal_interaction
"Is there something you've always wanted to learn but haven’t yet?",personal_interaction
"Who has been the most influential person in your life?",personal_interaction
"Do you enjoy keeping a journal or diary?",personal_interaction
"How do you balance work and personal life?",personal_interaction
"Do you believe in setting new year resolutions?",personal_interaction
"Have you ever helped someone in a way that made you proud?",personal_interaction
"Do you like taking part in group activities?",personal_interaction
"What’s your favorite part of your daily routine?",personal_interaction
"Do you enjoy gardening or taking care of plants?",casual_conversation
"Have you heard any interesting news lately?",casual_conversation
"What's your favorite movie from your childhood?",casual_conversation
"Do you like listening to music while working?",casual_conversation
"What's your favorite breakfast food?",casual_conversation
"Do you enjoy visiting museums or galleries?",casual_conversation
"What's the most beautiful place you've ever seen?",casual_conversation
"Do you like playing video games?",casual_conversation
"What's a good show you've binge-watched lately?",casual_conversation
"Do you enjoy stargazing or looking at the night sky?",casual_conversation
"Have you ever gone on a spontaneous road trip?",casual_conversation
"Do you like spicy food?",casual_conversation
"What's your favorite holiday?",casual_conversation
"Do you enjoy DIY projects?",casual_conversation
"What's a hobby you've always wanted to try?",casual_conversation
"Are you into any craft activities?",casual_conversation
"What's the last thing that made you laugh?",casual_conversation
"Do you enjoy hiking or spending time in nature?",casual_conversation
"What's your favorite comfort food?",casual_conversation
"Do you like spending time by the beach?",casual_conversation
That's a really good point, I hadn't considered that before.",contextual_generic
"I appreciate you sharing that perspective.",contextual_generic
"That’s definitely something we should think more about.",contextual_generic
"I understand what you're saying.",contextual_generic
"You bring up a really important aspect of this.",contextual_generic
"I think that’s a fair observation.",contextual_generic
"Thanks for explaining that; it helps me understand better.",contextual_generic
"That's an interesting perspective; I think it adds a lot to the conversation.",contextual_generic
"I hadn’t thought of it from that angle before.",contextual_generic
"That makes a lot of sense now that you've explained it.",contextual_generic
"I really appreciate your input.",contextual_generic
"You’ve definitely given me something to reflect on.",contextual_generic
"Thanks for providing such a clear explanation.",contextual_generic
"That's a valid point; it's definitely worth considering.",contextual_generic
"I can see how that could be important to take into account.",contextual_generic
"I think that idea has some real merit.",contextual_generic
"That's a really thoughtful way of looking at it.",contextual_generic
"I can understand why you'd feel that way.",contextual_generic
"That’s an observation that resonates with me.",contextual_generic
"Your insight really helps bring a different perspective.",contextual_generic
"Do you prefer mornings or evenings?",personal_interaction
"What's one habit you've been trying to develop?",personal_interaction
"Is there a specific place that always makes you feel happy?",personal_interaction
"Do you think you've changed a lot in the past few years?",personal_interaction
"How do you like to spend time with your family?",personal_interaction
"What's something you're really passionate about?",personal_interaction
"Do you enjoy learning new things just for fun?",personal_interaction
"How do you usually celebrate your achievements?",personal_interaction
"Is there anything you're currently grateful for?",personal_interaction
"What's one piece of advice you'd give to your younger self?",personal_interaction
"Do you find it easy to make new friends?",personal_interaction
"How do you stay organized in your daily life?",personal_interaction
"What's the most rewarding part of your job?",personal_interaction
"Are you working on any personal goals this month?",personal_interaction
"Do you have a favorite way to relax after a long day?",personal_interaction
"What's something you've recently challenged yourself to do?",personal_interaction
"Is there anyone you look up to?",personal_interaction
"What's your idea of a perfect weekend?",personal_interaction
"Do you prefer working alone or as part of a team?",personal_interaction
"What's your go-to way to cheer yourself up when you're feeling down?",personal_interaction
